instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
70177,Andrew Norelli,I Need Sleep,01dqsqIy5noF0QMX38Kbg4,17,0.824,0.592,170533,0.682,0,C#,0.727,-13.654,Major,0.882,88.031,04-Apr,0.551,Comedy
57467,Big Jay Oakerson,Dicks Pt. 2 (Real Dad),7fwMUWPKhv39Oh3j1bBfpE,20,0.91,0.399,239267,0.833,0,C#,0.719,-13.307,Minor,0.947,82.801,04-Apr,0.2,Comedy
169653,Michael Ian Black,Terrorists,6I5DL8aGp2bBEkZ2ZG4CAu,18,0.845,0.471,273853,0.821,0,C#,0.942,-9.212,Major,0.935,88.074,05-Apr,0.577,Comedy
27161,empty_field,Zero-Gravity Poop (Astronaut Poop Song),1Shz7ObjzJlIEn24sXu5JK,15,0.551,0.562,79173,0.29,3.60E-06,C,0.434,-13.211,Major,0.0548,163.316,04-Apr,0.716,Comedy
88921,John Caparulo,"Caplets: February, 2017 - Live",2qkwhSSGBgmJZ18hCluon9,11,0.827,0.658,-1,0.492,0,C#,0.974,-12.606,Major,0.949,?,04-Apr,0.553,Comedy
131562,empty_field,Behind Stage,0wZPyIMxFj8LBJBx1Ppc6z,18,0.767,0.565,48973,0.556,0,A,0.594,-13.31,Minor,0.937,?,05-Apr,0.507,Comedy
211244,Jim Gaffigan,Holidays,2WT0Aa8B5qXfkrU0IWTjFW,34,0.93,0.412,-1,0.815,0,C#,0.695,-16.385,Major,0.949,83.926,04-Apr,0.204,Comedy
150536,John Heffron,Contest Winner ID,0prF3F4FoKvxBObaeXLVHv,15,0.886,0.694,37693,0.709,0,G,0.804,-6.937,Major,0.428,68.877,04-Apr,0.955,Comedy
202945,Stephen Lynch,Voices In My Head,1CVAENDG5VY05pEHh0ViXL,31,0.805,0.537,249067,0.185,0,G,0.271,-15.642,Major,0.0588,131.232,04-Apr,0.395,Comedy
131991,Alonzo Bodden,Hockey Lockout,1wbNDb6q8IuUMtevVCamO3,15,0.76,0.725,116200,0.542,0,C#,0.53,-6.701,Minor,0.917,?,03-Apr,0.701,Comedy
120467,empty_field,Airport Security And Car Rentals,17W3UG45FiaSO3yatIUaZ5,31,0.716,0.677,194320,0.39,0,D,0.859,-18.626,Major,0.931,113.257,03-Apr,0.36,Comedy
182339,Dane Cook,Car Alarm,7F5ItpXONOTqay0FAf2wOM,29,0.798,0.498,222000,0.932,0,C,0.981,-5.388,Major,0.9,87.397,04-Apr,0.292,Comedy
23654,Stephen Lynch,Down to the Old Pub Instead,3s96A50oBI4DWlagOH0o4x,37,0.399,0.428,193253,0.647,0,G,0.84,-6.054,Major,0.314,47.664,04-Apr,0.644,Comedy
114159,empty_field,I Met The President - Remastered,4ACb2d4YjSYT1x0nHepZeE,16,0.783,0.453,255133,0.908,0,A,0.878,-11.751,Minor,0.958,168.259,04-Apr,0.136,Comedy
207560,Ryan Stout,Stay Positive,4ydU4l3AgBznkxXpM3nXNb,13,0.802,0.542,-1,0.761,0,E,0.722,-7.346,Minor,0.931,?,05-Apr,0.587,Comedy
72222,Patton Oswalt,My Christmas Memory,4VdGVcWy4dusOrdUE3L8GV,24,0.908,0.552,120627,0.616,0,F,0.722,-12.437,Major,0.836,?,03-Apr,0.39,Comedy
162222,Ben Bailey,Sometimes,5jgux8GYBqvMLhk91hgTzD,11,0.733,0.428,72500,0.965,6.26E-05,A#,0.865,-8.215,Minor,0.45,146.054,04-Apr,0.299,Comedy
74800,empty_field,Dental Malpractice,0SfGXg7vZmt5OGxET9lhRw,16,0.979,0.689,194200,0.178,0,G,0.196,-12.062,Major,0.368,80.906,03-Apr,0.359,Comedy
31094,Natasha Leggero,"Girl, You Ain't Got No Arms",2UTqmAQ0Pp5k5zsoZQFZCc,42,0.867,0.508,336053,0.75,0,G#,0.87,-7.579,Major,0.949,87.283,04-Apr,0.499,Comedy
184988,empty_field,Facts of Life,0qQSVmrsYvD5hVaYNXWxNP,28,0.794,0.581,606023,0.879,0,C,0.963,-10.652,Major,0.947,106.192,04-Apr,0.144,Comedy
59383,Jeff Foxworthy,House Full Of Girls,5c1gWcamTmYP1t3UwN6caS,24,0.771,0.53,-1,0.762,0,D,0.77,-14.486,Major,0.962,88.986,04-Apr,0.353,Comedy
68354,Brian Posehn,Show a Little Neck,6bJh3LRM1dWkbm2VkRp1Im,15,0.783,0.684,114760,0.56,0,F#,0.748,-8.379,Major,0.912,60.459,03-Apr,0.533,Comedy
177630,Tammy Pescatelli,Drinking Tips For Men And Women,7rq7HvZrCie7MmiGm8pUVC,22,0.779,0.643,344080,0.271,0,F#,0.696,-18.998,Major,0.942,105.771,04-Apr,0.555,Comedy
124333,Comedian Bob Marley,SARS,66hMP4HQCSC8VWa4REFAXv,12,0.816,0.579,79613,0.889,3.11E-06,F,0.665,-7.364,Minor,0.672,107.008,04-Apr,0.537,Comedy
73471,empty_field,Small Town vs. Big City,7gfh3jwjaSmGlB40uTMSeE,17,0.616,0.679,141533,0.633,0,G#,0.543,-11.161,Major,0.938,60.751,03-Apr,0.248,Comedy
61452,John Pinette,A Gas Problem,5wbSCgwv8KpDKD4ifL0BLg,21,0.824,0.617,117640,0.65,0,C#,0.83,-15.312,Major,0.945,60.465,04-Apr,0.236,Comedy
138568,Steve Harvey,We All Love Luther,70AhDADPvD8cRhjfgBUjhZ,24,0.815,0.715,153013,0.937,0,G,0.661,-7.856,Major,0.85,36.809,04-Apr,0.109,Comedy
160300,Chad Daniels,InFATuation,3BWJ9jhdk7oUNtjDo8I4uQ,30,0.823,0.631,588800,0.696,0,F#,0.6,-8.806,Major,0.81,99.054,04-Apr,0.628,Comedy
183421,Pablo Francisco,Infomercials,2H3Ee8gYFvCZ2ivuOl5wwI,16,0.89,0.583,-1,0.956,0,F#,0.951,-7.725,Major,0.93,118.13,03-Apr,0.219,Comedy
163983,D.A.R.,Sea por el Amor de Dios,6GhDByx2oIm8KlCx0kMggH,11,0.344,0.386,171840,0.536,3.07E-05,G,0.0607,-3.864,Major,0.0422,175.799,03-Apr,0.352,Comedy
193773,Brian Regan,Infinity Edged Pools,6e2PtJYcltVk76nLwxBzRn,31,0.889,0.592,-1,0.75,0,D,0.71,-9.888,Major,0.913,109.351,04-Apr,0.0377,Comedy
175460,Dane Cook,My Son Optimus Prime,33NYXr43pjFkoDpBXGyXJM,29,0.606,0.511,86889,0.997,0,A,0.899,-3.78,Major,0.931,85.432,04-Apr,0.109,Comedy
94502,Greg Warren,"Work Hard, Play Hard",384tFyz2EVCYM4oOolBHHe,15,0.748,0.606,181920,0.537,0,A#,0.809,-14.225,Major,0.944,130.951,05-Apr,0.281,Comedy
97832,Andrew Dice Clay,Mother Goose,1QG1DeZmsyDRlGGMyMAhIJ,25,0.748,0.398,207093,0.646,0,F,0.966,-12.737,Major,0.69,87.489,03-Apr,0.264,Comedy
162495,Richard Pryor,Have Your Ass Home By 11:00 - Remastered Version,1dl3vuXJS9anUXE7XnNP75,21,0.824,0.559,150307,0.74,0,A,0.863,-13.591,Minor,0.95,61.793,03-Apr,0.248,Comedy
103073,Carlos Mencia,Mexican Parents [Part 1],6LuXPPEckUXRL0ut8SN6w8,23,0.814,0.497,312432,0.799,0,C#,0.965,-7.265,Major,0.893,85.416,04-Apr,0.624,Comedy
133715,Rodney Carrington,The Grass Is Greener,6c1Xd2ZERcoUmhLvYVrYIX,25,0.688,0.552,106933,0.401,0,C,0.392,-17.903,Major,0.964,71.453,03-Apr,0.204,Comedy
123383,Demetri Martin,Flavors,1jNNHFZmRGXZFHlil5uhei,37,0.885,0.507,187627,0.92,0.000238,F#,0.841,-10.148,Major,0.943,91.019,04-Apr,0.341,Comedy
105676,empty_field,Heimlich Maneouvre,0XXRuVIZ6r5F3dgiqJEge9,17,0.897,0.539,144507,0.39,0.00016,C,0.846,-23.026,Major,0.94,77.552,01-Apr,0.192,Comedy
99260,Jim Gaffigan,Weird If You Didn't Clap,66nJBHV6WtQI3IiU6n8fY5,36,0.84,0.453,185512,0.9,0,D#,0.942,-10.155,Major,0.948,?,01-Apr,0.122,Comedy
65839,Patton Oswalt,The Miracle Of Childbirth,0k2GOhqsrxDTAbFFSdNJjT,30,0.811,0.573,159707,0.657,0,F,0.897,-10.145,Major,0.936,67.077,05-Apr,0.392,Comedy
142469,Lewis Black,Birth & Death,3ET8TZWF5sP4SPfJK1lKun,26,0.803,0.596,528947,0.632,0,B,0.538,-8.024,Major,0.94,95.337,04-Apr,0.171,Comedy
115664,Chris Hardwick,Virginiteens,0iwOtdhPYur2MuGMsTbVqn,19,0.709,0.624,-1,0.917,0,G,0.902,-4.639,Major,0.902,108.48,01-Apr,0.361,Comedy
104904,empty_field,Chanukah,0t7cXmtOijmg7SFXRTC76m,17,0.817,0.557,189480,0.859,0,E,0.876,-5.275,Minor,0.781,121.363,05-Apr,0.565,Comedy
65362,Jeff Foxworthy,Victoria's Secret,2DoAkkckZRlmm0RU6d300y,21,0.775,0.543,-1,0.892,0,B,0.704,-9.395,Major,0.948,95.459,01-Apr,0.171,Comedy
178163,Josh Blue,My Friends,2mx4wF6IW1mfZmWtENDBUU,13,0.781,0.384,231907,0.97,5.98E-06,C#,0.664,-10.181,Minor,0.923,83.897,03-Apr,0.172,Comedy
76436,Hasan Minhaj,Facebook (Screw You Zimbabwe),1uJZqeTVjzq25qCffBWbxF,19,0.769,0.547,143405,0.629,0,E,0.821,-10.441,Major,0.862,82.53,01-Apr,0.622,Comedy
70863,empty_field,TIVO,7qfY6oFskXAgdhwiUQYZJS,23,0.886,0.681,155956,0.788,0,A,0.695,-6.065,Major,0.912,59.706,04-Apr,0.412,Comedy
59655,Dane Cook,Jerking And Jilling Off,3QC2SbDHM54WvkY6nQmOIn,17,0.668,0.693,-1,0.888,0,D#,0.86,-4.495,Minor,0.877,?,05-Apr,0.466,Comedy
41099,empty_field,April 18th,1XJ93XskwJf7PCyIVLbNBt,36,0.95,0.553,348245,0.863,0,D#,0.967,-7.1,Minor,0.934,134.871,04-Apr,0.219,Comedy
69635,empty_field,Open / Wake Up Call and Two Other Jokes,1kiAXXEYooMvsFWyYaDhof,30,0.756,0.531,-1,0.957,0,G#,0.966,-5.526,Major,0.863,132.302,03-Apr,0.209,Comedy
124225,George Carlin,American Bullshit,7gTd9n9KWmJrOTkizNztzO,25,0.666,0.602,157960,0.816,0,F,0.841,-11.286,Major,0.875,107.883,04-Apr,0.642,Comedy
27479,Joe Zimmerman,Baby,3JnbauRAM5tvB042wbuorJ,12,0.905,0.502,62980,0.705,0,E,0.7,-10.894,Major,0.925,146.563,03-Apr,0.338,Comedy
162122,Eddie Izzard,Birds,41ZRyGc2hgd2wTzyjzZs3i,10,0.901,0.538,137200,0.569,0,C#,0.684,-17.178,Major,0.923,59.716,05-Apr,0.511,Comedy
77903,Andrew Norelli,Marriage Infinity (Live),2YalDCU0tWxJfNdFPor3Rh,17,0.805,0.556,244500,0.786,0,E,0.784,-9.784,Major,0.939,136.563,03-Apr,0.487,Comedy
34904,Christopher Titus,Mideast Women,41E2eeaBLlcNvpWvFuL6W9,20,0.796,0.574,152053,0.904,0,D#,0.704,-7.611,Minor,0.926,?,01-Apr,0.645,Comedy
94542,Kevin Hart,Laugh - Live From The Laff House,3kOedBIgARJB9lI3BMkdEP,20,0.898,0.47,-1,0.419,0,C#,0.707,-16.759,Minor,0.443,88.064,04-Apr,0.863,Comedy
99985,empty_field,Mentally Ill vs Mentally Challenged,0dcadVf22K22lQAuxMdRY6,24,0.77,0.653,-1,0.347,0,A,0.675,-12.058,Major,0.957,91.504,04-Apr,0.568,Comedy
103319,Big Jay Oakerson,Daughter Shit,4yGZlPVmeN9l7D62vFQKGB,22,0.914,0.394,324926,0.85,0,D,0.93,-13.883,Major,0.943,90.263,03-Apr,0.29,Comedy
197108,empty_field,Waiting,6Jm6VL40uRt2efZWJQcUFF,26,0.52,0.461,238040,0.241,0,E,0.0811,-9.177,Minor,0.0313,109.174,04-Apr,0.214,Comedy
123111,Andrew Norelli,The SAT Test,4yrvnhXDys0DTs2yTqpLBJ,26,0.817,0.495,260933,0.671,0,F,0.697,-13.467,Major,0.934,58.93,04-Apr,0.622,Comedy
116501,Bobcat Goldthwait,Clam,3DamFFqW32WihKkTVlwTYQ,17,0.806,0.522,-1,0.916,0,F#,0.918,-6.214,Major,0.92,128.075,03-Apr,0.277,Comedy
41302,D.L. Hughley,Guns,1eIk4CkooTRycHSDfaShLC,24,0.77,0.571,144299,0.918,0,G,0.794,-8.381,Major,0.913,126.638,05-Apr,0.147,Comedy
151455,empty_field,It's All In How You Look At It,3v5LzvjiUwhQAOQTR8Jo8q,21,0.86,0.452,172520,0.921,0,F#,0.882,-6.607,Major,0.879,143.929,03-Apr,0.487,Comedy
23617,empty_field,Jackson Park Express,6Qwuw0eOeszVlewLpu24gR,31,0.344,0.406,545533,0.482,0,G,0.057,-9.904,Major,0.0316,141.978,04-Apr,0.508,Comedy
121910,empty_field,Hobby,05Sgj1Hx03ZXc57gsV1kfX,40,0.808,0.483,150624,0.615,0,B,0.521,-14.303,Minor,0.954,?,03-Apr,0.284,Comedy
97510,Tim Wilson,The Michelle Obama Song,66vUuzBvVOfMjWnsABs0jm,13,0.681,0.658,124667,0.718,0,G,0.12,-3.965,Major,0.246,78.015,03-Apr,0.799,Comedy
168327,Anjelah Johnson,Roscoes,1TwVcKR6JojvPwBGbWZT36,17,0.769,0.502,121347,0.761,0,A#,0.705,-15.443,Major,0.923,75.326,01-Apr,0.122,Comedy
72898,Myq Kaplan,Highs and Lose,0ZLzeAUwKcfLb6wSsAp0KN,22,0.895,0.559,183013,0.815,0,F#,0.833,-6.267,Major,0.936,82.289,04-Apr,0.592,Comedy
112355,empty_field,Heeeyyyy,08a6PhXyXeN3lv1DCKW9qY,15,0.625,0.436,-1,0.794,0,A,0.64,-10.433,Minor,0.938,83.497,04-Apr,0.337,Comedy
130286,empty_field,Something to Fall Back On,54YE9pzrjZToZSneNAXV99,20,0.711,0.427,159080,0.971,0,C#,0.352,-8.244,Major,0.943,74.891,05-Apr,0.0414,Comedy
76332,Gabriel Iglesias,The Bear Community,25CMmGsl22APKhfuj4Tp7j,34,0.863,0.509,269280,0.928,0,D,0.957,-3.815,Major,0.897,79.92,04-Apr,0.525,Comedy
216411,Kevin Hart,Crazy Kid and Closing,3uHh8xJYZ7DtOQN3gF0pfF,22,0.524,0.577,-1,0.497,2.47E-06,C#,0.117,-11.998,Major,0.815,92.499,04-Apr,0.636,Comedy
140980,Louis C.K.,Sexual Expression (Jfl 1994),00lib97kYLwlsxuh8t3dZo,13,0.832,0.587,232700,0.389,0,B,0.976,-16.826,Major,0.92,80.653,05-Apr,0.646,Comedy
213338,Jeff Foxworthy,The Rules of Marriage - Men's / Women's Magazines Bit,5384anjbn1d5biZEgrDUA7,12,0.844,0.558,31400,0.878,0,C,0.926,-13.768,Major,0.909,131.371,01-Apr,0.362,Comedy
176691,Patton Oswalt,The Circus Is In Town,1zaBFb0dqWbGbeDNCn4Czz,29,0.79,0.521,245227,0.939,0,D,0.849,-4.539,Major,0.946,170.391,04-Apr,0.362,Comedy
210775,Eugene Mirman,"Stalking, Bathroom",2TGdx3Dgijmt7ZVrOQ1OdQ,18,0.873,0.663,81880,0.39,0,G,0.669,-12.466,Major,0.948,137.067,03-Apr,0.561,Comedy
162358,empty_field,"A Complicated Song (Parody of ""Complicated"" by Avril Lavigne)",5gzekvtZf0zYqjuroPVtjr,40,0.142,0.74,219960,0.492,0,C#,0.115,-10.237,Major,0.0597,82.033,04-Apr,0.546,Comedy
197813,empty_field,Race to Get Married/Suck Dick and Cook/69/Look at Me,1ARwts1jW4Jofcc8COstc2,32,0.946,0.531,256723,0.522,1.14E-06,F,0.807,-20.057,Major,0.941,73.364,03-Apr,0.0703,Comedy
106353,empty_field,A Mother's Love,5sUe0Kil6bGZxNE7slwp64,24,0.79,0.521,152356,0.783,0,C,0.348,-11.186,Major,0.91,81.972,04-Apr,0.473,Comedy
124501,Lewis Black,Greed,54vHITh8Cc4DZQYdnpbciz,21,0.806,0.594,-1,0.552,0,B,0.917,-8.825,Major,0.959,74.906,05-Apr,0.155,Comedy
160703,empty_field,Depends on the Golf Course,4HWuBSTyTKJF7BXWwu9jjB,28,0.585,0.502,-1,0.89,0,D,0.729,-13.137,Major,0.944,125.613,03-Apr,0.152,Comedy
42905,Tim Wilson,Peterbilt Prison,6UFvGJalSngqprmUJd59Eo,16,0.541,0.737,184453,0.545,2.80E-06,G,0.122,-8.697,Major,0.0395,?,04-Apr,0.811,Comedy
132522,Amy Schumer,Maury,6wKm0EbEv4P9c27eYBD02B,30,0.855,0.463,145387,0.829,0,E,0.736,-8.344,Major,0.948,95.092,04-Apr,0.464,Comedy
212215,Cheech & Chong,The Continuing Adventures Of Pedro De Pacas And Man,1q27aWTjOxtpqirFXgcuTx,12,0.834,0.487,385493,0.496,0,A,0.121,-17.68,Minor,0.927,75.863,03-Apr,0.299,Comedy
75993,Todd Barry,"Chipotle, Trader Joe's",0ZLakHzHWqUIlkeDa4i8aC,21,0.903,0.548,152133,0.854,3.30E-05,F#,0.744,-13.175,Major,0.857,?,03-Apr,0.465,Comedy
91520,Pablo Francisco,Women's Self-Defense Courses,59FC22eN2Syt9bbv2d6393,25,0.776,0.49,-1,0.581,0,C#,0.834,-18.488,Major,0.856,?,04-Apr,0.13,Comedy
32241,Frankie Boyle,The Baying Mob,0Iljb71PDaPVVSKYzUmIXK,33,0.802,0.455,571120,0.902,0,F#,0.665,-13.811,Minor,0.919,83.183,04-Apr,0.0961,Comedy
184913,Chris Rock,Women Lie - GH Version,2stPxcgjdSImK7Gizl8ZUN,27,0.797,0.626,144600,0.836,0,D#,0.81,-10,Minor,0.94,91.074,04-Apr,0.29,Comedy
39776,Andrew Dice Clay,Grocery-part 2,18jxPJ0aA7zq0ijztjSvTY,12,0.76,0.752,82667,0.688,0,D#,0.692,-5.365,Major,0.926,57.087,04-Apr,0.558,Comedy
90089,John Heffron,Drama Train,5y1KNlbZ1RAfq7tUIWvH2a,18,0.685,0.641,-1,0.607,0,C#,0.84,-8.537,Minor,0.909,117.873,03-Apr,0.51,Comedy
202717,Brian Regan,Impatient New Yorkers,44lusH2vzc4sRAwsooRhPh,32,0.926,0.374,84895,0.89,2.64E-05,E,0.927,-9.915,Minor,0.857,165.428,03-Apr,0.0894,Comedy
34371,Carlos Mencia,Take a Joke America,3mFkqyi10Bqur2SRuO8M6b,18,0.84,0.52,-1,0.777,0,A#,0.759,-7.554,Minor,0.942,83.072,04-Apr,0.437,Comedy
174098,Artie Lange,I'm A Degenerate Gambler,54nheCglJ7KKy12Fr3QlKK,20,0.695,0.62,-1,0.96,0,C#,0.926,-4.728,Major,0.538,99.386,04-Apr,0.59,Comedy
70984,empty_field,Dead People's Baggage,745k23HOe0Ux6tit036Ier,19,0.661,0.657,117160,0.331,0,A#,0.679,-19.913,Minor,0.958,76.778,05-Apr,0.793,Comedy
123404,empty_field,Things About The House,3CmGYL3S7RX29VMF2ZtWyZ,26,0.859,0.586,375533,0.936,0,F,0.814,-8.095,Major,0.95,93.645,03-Apr,0.157,Comedy
86574,Anthony Jeselnik,Suicide Chunk,3g9OCNXY2aSbGRQGY17qVE,32,0.833,0.391,136253,0.968,0,D#,0.564,-7.872,Minor,0.928,?,03-Apr,0.0384,Comedy
76017,Aziz Ansari,Club Songs (This is the Best Night of Your Life!),1xUQwXDDKW79z7GRUt2vMW,33,0.823,0.561,219693,0.923,0,C#,0.929,-3.467,Major,0.448,134.763,04-Apr,0.366,Comedy
78365,Dave Attell,Lonely Bug,1Nc1DGajQYilIdPK4fR1kV,27,0.711,0.44,113627,0.715,0,C#,0.807,-14.542,Major,0.95,168.088,01-Apr,0.302,Comedy
106851,Norm MacDonald,Two Minute Warning,43h8ntcBqytKmpPYLN3Fhi,18,0.876,0.681,206867,0.663,0,G#,0.192,-10.349,Major,0.941,?,04-Apr,0.596,Comedy
185868,Monty Python,Hand Grenade Of Antioch,1h73Ks1f5oFm4Q9RGJEcDs,16,0.787,0.691,161987,0.157,0,G#,0.662,-22.682,Major,0.941,103.017,04-Apr,0.612,Comedy
109042,Robert Kelly,Somebody Blew the Tin Man,4es5wreov9D4Y4fXLGZkuB,14,0.853,0.451,346340,0.652,0,F#,0.947,-10.023,Major,0.792,79.109,04-Apr,0.663,Comedy
53283,Lewis Black,Blueberry Pancakes,44ut2KJnt0HQMnUaMlDv9W,18,0.89,0.496,275427,0.915,1.03E-06,A#,0.79,-9.555,Major,0.896,?,04-Apr,0.0391,Comedy
172132,Paul F. Tompkins,Peanut Brittle,7H3nOoaHiPJPKadrHcMiex,18,0.899,0.513,337960,0.64,0,E,0.95,-8.158,Minor,0.931,90.576,03-Apr,0.675,Comedy
52120,Jeff Foxworthy,Victoria's Secret - Remastered Version,1UsgLNTscbfYrJZEigigMU,25,0.781,0.585,-1,0.879,0,C#,0.984,-9.546,Major,0.943,108.747,03-Apr,0.166,Comedy
83583,Lewis Black,Rick Santorum: Idiot,7HMtXibtLTG20lsdLzwzGz,17,0.824,0.45,238893,0.827,0,F#,0.705,-10.028,Minor,0.878,74.297,03-Apr,0.057,Comedy
104740,Christopher Titus,Boob Job,7pHECccR6FiKZqFhjULGbB,24,0.753,0.645,206680,0.868,0,A,0.953,-10.554,Major,0.95,82.428,04-Apr,0.239,Comedy
86359,Paula Poundstone,12 Cats,2LOqH2a42gdMiHINgF45xc,10,0.89,0.622,48893,0.697,0,G,0.761,-10.441,Major,0.931,122.608,03-Apr,0.141,Comedy
188667,George Carlin,Life's Little Moments,7xq3uN2toVZ8IbNzfTucyJ,21,0.806,0.514,239667,0.885,0,D#,0.929,-14.161,Major,0.882,111.047,04-Apr,0.0565,Comedy
176120,empty_field,No One Questions Things,5kVSEpbyuLIVuPM1i2KivC,28,0.799,0.647,-1,0.68,0,D,0.959,-10.757,Major,0.956,116.842,04-Apr,0.549,Comedy
158123,John Heffron,Finding Trouble During The Day (Bonus),0O0JgOEZklUxBH6kfboYha,16,0.732,0.605,181413,0.743,0,E,0.947,-10.653,Major,0.912,?,03-Apr,0.482,Comedy
160994,Eddie Murphy,Effrom,6jYl96tQY0lsG1tZtACDZx,17,0.855,0.548,118493,0.257,0,F#,0.71,-23.836,Major,0.93,86.749,03-Apr,0.419,Comedy
45823,Sinbad,Just A Pimp,4M4Bgvjohyqfb2O7zg3WNj,16,0.854,0.454,-1,0.95,0,F#,0.927,-8.352,Major,0.954,?,04-Apr,0.0964,Comedy
200623,Kathleen Madigan,Last Call From Jail,0ubloQQqgAhy1Dx3thqGv7,26,0.779,0.378,-1,0.912,0,F#,0.859,-7.161,Minor,0.845,?,04-Apr,0.301,Comedy
91420,Rodney Carrington,Ed's Jail,39WA71G8UXxqWUVeYSzZwb,28,0.565,0.542,33173,0.672,0,D,0.926,-17.875,Minor,0.948,78.908,03-Apr,0.297,Comedy
43089,Michael Ian Black,Married With Children,1Cx0oizrbPnN23acLgyjSR,19,0.837,0.483,290733,0.784,0,C,0.936,-10.762,Minor,0.937,86.642,03-Apr,0.472,Comedy
66844,Pete Holmes,Flute Cabbie,58LflM1owDAzQkYIL7ayCX,28,0.888,0.31,222394,0.983,0,D,0.889,-8.809,Minor,0.761,89.873,04-Apr,0.107,Comedy
160331,Brian Posehn,Kate Beckinsale,0lpLlEjqiFR0EzCppVyetJ,27,0.84,0.624,174067,0.646,0,E,0.691,-10.497,Minor,0.925,?,03-Apr,0.46,Comedy
190196,George Lopez,Real Names,14vSQsIaGXnAPmdNxvTLfi,29,0.871,0.263,388293,0.983,0.00904,D,0.731,-9.668,Major,0.796,49.426,05-Apr,0.0289,Comedy
197346,Todd Barry,Eating With Friends,1Se0r96r0gnqg67kJPmESc,21,0.853,0.439,-1,0.955,6.11E-05,F,0.352,-10.512,Minor,0.938,?,03-Apr,0.211,Comedy
199409,empty_field,Traveling with Killers,4KX6KFRtFQc2AHv6TgPEn7,33,0.803,0.545,196784,0.935,0,D,0.845,-11.27,Major,0.959,?,05-Apr,0.0884,Comedy
73818,empty_field,Go Play in the Street,3AaLaZCjeGcq2Ge5BJwQwl,15,0.842,0.513,-1,0.881,0,A,0.971,-7.954,Major,0.903,76.527,05-Apr,0.5,Comedy
65726,empty_field,Steam Room,4FGQwSKgEykxtBwb2px8ug,16,0.927,0.505,67870,0.86,0,D,0.773,-9.778,Major,0.916,57.078,04-Apr,0.595,Comedy
39967,empty_field,This Track is Not Called If It Ain't Ruff,0gjUwID6Oa0VpnN5hMlpRv,34,0.742,0.601,256597,0.779,0,D#,0.882,-6.458,Minor,0.941,?,03-Apr,0.42,Comedy
180245,Brian Posehn,For My Wife,1so8ZgQIoaFVAytjD1kkp5,19,0.8,0.576,-1,0.858,0,F#,0.62,-6.063,Major,0.883,139.959,05-Apr,0.189,Comedy
155453,empty_field,Chinese Buffet/You Go Now,5vCgOg9VqRaAUbnflCO6P3,24,0.858,0.454,208667,0.69,0,C#,0.892,-16.974,Major,0.943,?,04-Apr,0.0787,Comedy
93241,empty_field,Horse Whisperer,4sT1X0ckWMDQJEAQ47Dsq0,15,0.76,0.414,246562,0.908,0,A,0.964,-16.37,Minor,0.924,73.674,04-Apr,0.084,Comedy
210619,Dana Gould,The Old Guy Boner Drought,1n8KCrv2wq43ysd6HQCpV6,10,0.777,0.723,84067,0.603,0,C#,0.706,-11.49,Major,0.944,108.471,04-Apr,0.574,Comedy
31355,Steve Harvey,Cut 'Em Loose,7nnWIPM5hwE3DaUBkvOIpy,23,0.833,0.602,107773,0.892,0,A,0.674,-8.762,Major,0.95,91.861,01-Apr,0.17,Comedy
63317,Chris Rock,My Favorite Joke,1Phm1lAlSLY2eyD6Nx3Yy0,18,0.738,0.58,326400,0.835,0,F#,0.728,-11.344,Major,0.954,90.121,03-Apr,0.184,Comedy
89389,Gary Gulman,Grocery Cart Confrontation - Live,0yLnnDpLhDUsOCHynrkQ5v,24,0.859,0.535,309473,0.657,3.93E-06,C#,0.93,-14.214,Minor,0.948,86.352,04-Apr,0.467,Comedy
194152,The Toilet Bowl Cleaners,The Diarrhea Bounce Back,3yBgUv7hHzX1K7lpQ1XEr4,29,0.196,0.701,84933,0.357,0,D,0.386,-12.193,Major,0.146,153.135,04-Apr,0.539,Comedy
155740,Dana Gould,"Timely ""Son of Sam"" Bit",5xOYGiZvi4K4r5rMsfN0f0,10,0.635,0.62,206227,0.471,0,A#,0.726,-11.159,Minor,0.942,100.848,04-Apr,0.466,Comedy
129932,empty_field,PBS,40Px2FM8byjQsctn1PV9ox,25,0.81,0.614,133733,0.903,0,A#,0.625,-3.894,Major,0.843,98.199,03-Apr,0.48,Comedy
193140,empty_field,Seguricidio,2iHZGKoFez1eq2eQJ1GEx1,22,0.981,0.673,-1,0.371,7.06E-05,A#,0.38,-14.602,Major,0.9,109.073,03-Apr,0.728,Comedy
109503,Todd Glass,Sign Says,20vXsPRlqGoZSbqYqpECTZ,19,0.835,0.575,-1,0.935,0,F#,0.703,-2.583,Minor,0.825,106.735,03-Apr,0.521,Comedy
193522,J.J El Gigante de La Comedia,El Tio y La Fresa,3NA45jwwGH28LsHthauYK0,21,0.718,0.655,206750,0.528,0,C,0.65,-7.422,Major,0.435,135.049,04-Apr,0.606,Comedy
104907,Doug Stanhope,Drink to Have a Good Time,5HzQzwNB8Y8zL7mjiZxuEI,24,0.854,0.528,171000,0.861,0,G#,0.931,-4.317,Major,0.672,85.819,04-Apr,0.82,Comedy
132136,Martin Lawrence,Open with Rev. Ford,25i9I8hWYtvFNx4W8NPv5d,15,0.929,0.575,254867,0.299,0,C,0.71,-11.307,Major,0.457,142.727,03-Apr,0.569,Comedy
